Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[171]    0.0    0.00    0.00   27865         std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [171]
                0.00    0.00   27865/27865       std::__detail::_Hashtable_ebo_helper<0, std::equal_to<unsigned long long>, true>::_M_cget() const [172]
-----------------------------------------------
                0.00    0.00   27865/27865       std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [171]
[172]    0.0    0.00    0.00   27865         std::__detail::_Hashtable_ebo_helper<0, std::equal_to<unsigned long long>, true>::_M_cget() const [172]
-----------------------------------------------
                0.00    0.00   27865/27865       bool std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_key_equals_tr<unsigned long long>(unsigned long long const&, std::__detail::_Hash_node_value<unsigned long long, false> const&) const [170]
[173]    0.0    0.00    0.00   27865         std::equal_to<unsigned long long>::operator()(unsigned long long const&, unsigned long long const&) const [173]
-----------------------------------------------
                0.00    0.00   27865/27865       bool std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals_tr<unsigned long long>(unsigned long long const&, unsigned long, std::__detail::_Hash_node_value<unsigned long long, false> const&) const [169]
[174]    0.0    0.00    0.00   27865         std::__detail::_Hashtable_base<unsigned long long, unsigned long long, std::__detail::_Identity, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_S_equals(unsigned long, std::__detail::_Hash_node_code_cache<false> const&) [174]
-----------------------------------------------
                0.00    0.00       2/1953        std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [263]
                0.00    0.00     388/1953        std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [185]
                0.00    0.00     388/1953        std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [184]
                0.00    0.00    1175/1953        std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [176]
[175]    0.0    0.00    0.00    1953         std::__deque_buf_size(unsigned long) [175]
-----------------------------------------------
                0.00    0.00     387/1175        std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [192]
                0.00    0.00     788/1175        std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [177]
[176]    0.0    0.00    0.00    1175         std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [176]
                0.00    0.00    1175/1953        std::__deque_buf_size(unsigned long) [175]
-----------------------------------------------
                0.00    0.00       2/788         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [263]
                0.00    0.00      12/788         std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [203]
                0.00    0.00     387/788         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [190]
                0.00    0.00     387/788         std::deque<int, std::allocator<int> >::_M_pop_front_aux() [189]
[177]    0.0    0.00    0.00     788         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [177]
                0.00    0.00     788/1175        std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [176]
-----------------------------------------------
                0.00    0.00       1/690         (anonymous namespace)::has_any_edges(Graph const&) [245]
                0.00    0.00     689/690         (anonymous namespace)::undirected_connected_ignoring_isolated(Graph const&) [27]
[178]    0.0    0.00    0.00     690         std::vector<int, std::allocator<int> >::empty() const [178]
                0.00    0.00     690/50248       std::vector<int, std::allocator<int> >::end() const [141]
                0.00    0.00     690/50248       std::vector<int, std::allocator<int> >::begin() const [142]
                0.00    0.00     690/290224      bool __gnu_cxx::operator==<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > const&) [63]
-----------------------------------------------
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [180]
[179]    0.0    0.00    0.00     624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [179]
-----------------------------------------------
                0.00    0.00     624/624         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [310]
[180]    0.0    0.00    0.00     624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [180]
                0.00    0.00     624/624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [179]
-----------------------------------------------
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [182]
[181]    0.0    0.00    0.00     623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [181]
-----------------------------------------------
                0.00    0.00     623/623         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [310]
[182]    0.0    0.00    0.00     623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [182]
                0.00    0.00     623/623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [181]
-----------------------------------------------
                0.00    0.00      14/401         std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [195]
                0.00    0.00     387/401         std::deque<int, std::allocator<int> >::max_size() const [187]
[183]    0.0    0.00    0.00     401         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [183]
-----------------------------------------------
                0.00    0.00       1/388         std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [260]
                0.00    0.00     387/388         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [190]
[184]    0.0    0.00    0.00     388         std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [184]
                0.00    0.00     388/1953        std::__deque_buf_size(unsigned long) [175]
                0.00    0.00     388/798679      std::__is_constant_evaluated() [42]
                0.00    0.00     388/169323      std::__new_allocator<int>::allocate(unsigned long, void const*) [89]
-----------------------------------------------
                0.00    0.00       1/388         std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [262]
                0.00    0.00     387/388         std::deque<int, std::allocator<int> >::_M_pop_front_aux() [189]
[185]    0.0    0.00    0.00     388         std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [185]
                0.00    0.00     388/1953        std::__deque_buf_size(unsigned long) [175]
                0.00    0.00     388/798679      std::__is_constant_evaluated() [42]
                0.00    0.00     388/169323      std::__new_allocator<int>::deallocate(int*, unsigned long) [88]
-----------------------------------------------
                0.00    0.00     387/387         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [190]
[186]    0.0    0.00    0.00     387         std::deque<int, std::allocator<int> >::size() const [186]
                0.00    0.00     387/387         std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [192]
-----------------------------------------------
                0.00    0.00     387/387         void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [190]
[187]    0.0    0.00    0.00     387         std::deque<int, std::allocator<int> >::max_size() const [187]
                0.00    0.00     387/401         std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [183]
                0.00    0.00     387/387         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [188]
-----------------------------------------------
                0.00    0.00     387/387         std::deque<int, std::allocator<int> >::max_size() const [187]
[188]    0.0    0.00    0.00     387         std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [188]
